"Bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)",53.4,2.3,,28.35,"1 oz",26,"1 mini bagel,  (2-1/2"" dia)"
"Bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)",53.4,2.3,,28.35,"1 oz",26,"1 mini bagel,  (2-1/2"" dia)"
"Bread, cornbread, dry mix, unenriched (includes corn muffin mix)",69.5,6.5,,28.35,"1 oz",241,"1 package,  (8.5 oz)"
"Bread, pita, white, unenriched",55.7,2.2,,28.35,"1 oz",60,"1 pita,  large (6-1/2"" dia)"
"Bread, raisin, unenriched",52.3,4.3,,28.35,"1 oz",32,"1 slice,  large"
"Bread, white, commercially prepared, low sodium no salt",49.5,2.3,4.31,28.35,"1 oz",45,"1 cup, crumbs"
"Coffeecake, cinnamon with crumb topping, commercially prepared, unenriched",46.7,2,,28.35,"1 oz",57,"1 individual,  cake"
"Cake, pound, commercially prepared, other than all butter, unenriched",52.5,1,,30,"1 piece,  (1/10 of 10.6 oz cake)",28,"1 piece,  (1/12 of 12 oz cake)"
"Cake, white, dry mix, pudding-type, unenriched",81,0.7,,28.35,"1 oz",524,"1 package,  (18.50 oz)"
"Cake, yellow, dry mix, regular, unenriched",78.1,1.1,,28.35,"1 oz",524,"1 package,  (18.50 oz)"
"Cookies, butter, commercially prepared, unenriched",68.9,0.8,,28.35,"1 oz",5,"1 cookie"
"Cookies, chocolate chip, commercially prepared, regular, higher fat, unenriched",66.8,2.5,,28.35,"1 oz",10,"1 cookie,  medium (2-1/4"" dia)"
"Cookies, ladyfingers, without lemon juice and rind",59.7,1,,28.35,"1 oz",13,"1 anisette sponge,  (4"" x 1-1/8"" x 7/8"")"
"Crackers, melba toast, plain, without salt",76.6,6.3,,14.2,".5 oz",70,"1 cup, crushed"
"Crackers, saltines, low salt (includes oyster, soda, soup)",74.34,2.9,2.22,14.2,".5 oz",45,"1 cup,  oyster crackers"
"Crackers, saltines, unsalted tops (includes oyster, soda, soup)",71.5,3,,14.2,".5 oz",3,"1 cracker"
"Crackers, standard snack-type, regular, low salt",61,1.6,1.79,14.2,".5 oz",62,"1 cup, bite size"
"Crackers, wheat, low salt",64.9,4.5,13.04,14.2,".5 oz",83,"1 cup, crushed"
"Crackers, whole-wheat, low salt",68.6,10.5,0.37,14.2,".5 oz",94,"1 cup, crushed"
"Danish pastry, cinnamon, unenriched",44.6,1.2,,28.35,"1 oz",142,"1 large,  (approx 7"" dia)"
"Danish pastry, fruit, unenriched (includes apple, cinnamon, raisin, strawberry)",47.8,1.9,,28.35,"1 oz",142,"1 container,  (3 oz)"
"Bread, white, commercially prepared, toasted, low sodium no salt",54.4,,,28.35,"1 oz",23,"1 slice"
"Danish pastry, lemon, unenriched",47.8,1.9,,28.35,"1 oz",71,"1 pastry"
"Crackers, cheese, low sodium",58.2,2.4,0.28,14.2,".5 oz",62,"1 cup,  Cheez-its"
"Danish pastry, raspberry, unenriched",47.8,1.9,,28.35,"1 oz",71,"1 pastry,  (4-1/4"" dia)"
"Doughnuts, yeast-leavened, glazed, unenriched (includes honey buns)",44.3,1.2,,28.35,"1 oz",60,"1 doughnut,  medium (3-1/4"" dia)"
"English muffins, plain, enriched, without calcium propionate(includes sourdough)",46,2.7,,28.35,"1 oz",57,"1 muffin"
"English muffins, plain, unenriched, with calcium propionate (includes sourdough)",46,2.7,,28.35,"1 oz",57,"1 muffin"
"English muffins, plain, unenriched, without calcium propionate (includes sourdough)",46,2.7,,28.35,"1 oz",57,"1 muffin"
"Pie, apple, commercially prepared, unenriched flour",34,1.6,,28.35,"1 oz",125,"1 piece,  (1/8 of 9"" dia)"
"Pie, fried pies, cherry",42.6,2.6,,28.35,"1 oz",128,"1 pie,  (5"" x 3-3/4"")"
"Pie, fried pies, lemon",42.6,2.6,,28.35,"1 oz",128,"1 pie,  (5"" x 3-3/4"")"
"Pie crust, standard-type, frozen, ready-to-bake, unenriched",44.1,0.9,,142,"1 crust,  single 9""",16,"1 piece,  (1/8 of 9"" crust)"
"Popovers, dry mix, unenriched",71,,,28.35,"1 oz",170,"1 package,  (6 oz)"
"Taco shells, baked, without added salt",62.4,7.5,,28.35,"1 oz",13,"1 medium,  (approx 5"" dia)"
"Tortillas, ready-to-bake or -fry, corn, without added salt",46.6,5.2,,28.35,"1 oz",26,"1 tortilla,  medium (approx 6"" dia)"
"Tortillas, ready-to-bake or -fry, flour, without added calcium",55.6,3.3,,28.35,"1 oz",32,"1 tortilla,  medium (approx 6"" dia)"
"Cake, pound, commercially prepared, fat-free",61,1.1,34.34,28.35,"1 oz",340,"1 cake"
"Cake, snack cakes, cupcakes, chocolate, with frosting, low-fat",67.2,4.3,,28.35,"1 oz",43,"1 cupcake"
"Cake, yellow, dry mix, light",84.1,1.3,,28.35,"1 oz",524,"1 package,  (18.50 oz)"
"Cookies, oatmeal, commercially prepared, fat-free",78.6,7.3,41.9,28.35,"1 oz",,
"Crackers, saltines, fat-free, low-sodium",82.3,2.7,0.38,15,"3 saltines",30,"6 saltines"
"Breakfast tart, low fat",76.8,1.5,4.87,52,"1 tart",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Apple cinnamon",72.02,1.1,33.7,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Blueberry",68.38,1.1,30.9,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted blueberry",71.77,1.1,31.2,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Brown sugar cinnamon",64.4,1.5,25.4,50,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted brown sugar cinnamon",68.32,1.3,30.8,50,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Cherry",71.19,1.1,31.7,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted cherry",71.96,1,36,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted chocolate fudge",71.8,1.1,38,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted chocolate vanilla creme",70.84,1,37.3,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted grape",72.25,1,35.4,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted raspberry",71.54,1,35.4,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, S'mores",69.6,1.4,36.5,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Strawberry",71,1.1,33,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted strawberry",72.4,1,37.5,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted wild berry",72.9,1,38.8,54,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S LOW FAT POP TARTS, Frosted brown sugar cinnamon",78.3,1.2,36.2,50,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S LOW FAT POP TARTS, Frosted chocolate fudge",76,1.1,36.2,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S LOW FAT POP TARTS, Strawberry",76.6,1.2,35.8,52,"1 pastry",,
"Toaster Pastries, KELLOGG, KELLOGG'S LOW FAT POP TARTS, Frosted strawberry",77.5,1.1,39.9,52,"1 pastry",,
"KELLOGG, KELLOGG'S EGGO, Buttermilk Pancake",38.1,1.1,8.2,116,"3 pancakes,  (NLEA serving)",,
"KELLOGG, KELLOGG'S EGGO, Banana Bread Waffles",41.6,2.5,6.7,78,"1 serving",,
"KELLOGG, KELLOG'S NUTRI-GRAIN CEREAL BARS, Mixed Berry",72.8,1.9,33.6,116,"1 bar,  (NLEA serving)",,
"KELLOGG'S Eggo Lowfat Homestyle Waffles",44.15,1,2.92,35,"1 round waffle, (4"" dia) (include frozen)",70,"1 serving"
"KELLOGG'S Eggo Lowfat Nutri-Grain Waffles",40.27,3.7,5.73,35,"1 waffle, round (4"" dia) (include frozen)",70,"1 serving"
"KELLOGG'S Eggo Lowfat Blueberry Nutri-Grain Waffles",42.71,3.5,8.89,35,"1 waffle, round (4"" dia) (include frozen)",70,"1 serving"
"KELLOGG'S Pop-Tarts Pastry Swirls, Apple Cinnamon Danish",59.7,1.4,17.7,62,"1 pastry",,
"KELLOGG'S Pop-Tarts Pastry Swirls, Strawberry Danish",60,1.8,25.8,62,"1 pastry",,
"KELLOGG'S Pop-Tarts Pastry Swirls, Cheese Danish",59.1,0.5,19.4,62,"1 pastry",,
"KELLOGG'S Eggo Golden Oat Waffles",37.52,3.5,3.47,35,"1 waffle, round (4"" dia) (include frozen)",70,"1 serving"
"ARCHWAY Home Style Cookies, Sugar Free Oatmeal",67.2,1.9,1.26,24,"1 serving",,
"ARCHWAY Home Style Cookies, Chocolate Chip Ice Box",65.02,2,34.06,24,"1 serving",,
"ARCHWAY Home Style Cookies, Coconut Macaroon",61.23,5.1,45.16,22,"1 serving",,
"ARCHWAY Home Style Cookies, Date Filled Oatmeal",68.16,2.1,34.27,25,"1 serving",,
"ARCHWAY Home Style Cookies, Dutch Cocoa",69.44,2.6,35.35,24,"1 serving",,
"ARCHWAY Home Style Cookies, Frosty Lemon",64.78,0.7,33.35,26,"1 serving",,
"ARCHWAY Home Style Cookies, Iced Molasses",69.12,1,38.43,28,"1 serving",,
"ARCHWAY Home Style Cookies, Iced Oatmeal",66.76,2,37.2,28,"1 serving",,
"ARCHWAY Home Style Cookies, Molasses",69.41,1.2,36.35,26,"1 serving",,
"ARCHWAY Home Style Cookies, Oatmeal",68.17,2.9,34.5,25,"1 serving",,
"ARCHWAY Home Style Cookies, Oatmeal Raisin",69.27,2.7,39.55,26,"1 serving",,
"ARCHWAY Home Style Cookies, Old Fashioned Molasses",70.55,1.1,36.09,26,"1 serving",,
"ARCHWAY Home Style Cookies, Old Fashioned Windmill Cookies",72.23,1.8,32.64,20,"1 serving",,
"ARCHWAY Home Style Cookies, Peanut Butter",58.48,2.8,32.55,21,"1 serving",,
"ARCHWAY Home Style Cookies, Raspberry Filled",65.92,2.2,31.76,25,"1 serving",,
"ARCHWAY Home Style Cookies, Strawberry Filled",65.92,2.2,31.76,25,"1 serving",,
"ARCHWAY Home Style Cookies, Reduced Fat Ginger Snaps",76.23,1.1,36.28,32,"1 serving",,
"Artificial Blueberry Muffin Mix, dry",77.45,,,31,"1 muffin",,
"KRAFT, STOVE TOP Stuffing Mix Chicken Flavor",73.1,2.5,10.1,28,"1 NLEA serving,  (makes 1/2 cup prepared)",,
"GEORGE WESTON BAKERIES, Brownberry Sage and Onion Stuffing Mix, dry",72.7,5.4,,67,"1 serving",,
"KEEBLER, KEEBLER Chocolate Graham SELECTS",71.8,,26.5,31,"1 serving",,
"KEEBLER, KEEBLER GOLDEN Vanilla Wafers, Artificially Flavored",69.7,,27.4,31,"1 serving",,
"CONTINENTAL MILLS, KRUSTEAZ Almond Poppyseed Muffin Mix, Artificially Flavored, dry",75.6,1.7,40,40,"1 serving",,
"MCKEE BAKING, LITTLE DEBBIE NUTTY BARS, Wafers with Peanut Butter, Chocolate Covered",55.2,,34,57,"1 serving",,
"MARTHA WHITE FOODS, Martha White's Chewy Fudge Brownie Mix, dry",83.58,2.9,54.76,28,"1 serving",,
"MARTHA WHITE FOODS, Martha White's Buttermilk Biscuit Mix, dry",59.41,1.5,4.46,41,"1 serving",,
"MISSION FOODS, MISSION Flour Tortillas, Soft Taco, 8 inch",49.6,,,51,"1 serving",,
"NABISCO, NABISCO GRAHAMS Crackers",76.2,3.4,23,28,"1 serving",,
"NABISCO, NABISCO OREO CRUNCHIES, Cookie Crumb Topping",70.23,3.2,36,11,"1 serving",,
"NABISCO, NABISCO RITZ Crackers",63.51,2.3,8.14,3.3,"1 cracker",16,"5 cracker,  (1 NLEA serving)"
"PILLSBURY, Buttermilk Biscuits, Artificial Flavor, refrigerated dough",45.31,1.6,6.25,64,"1 serving",,
"PILLSBURY, Chocolate Chip Cookies, refrigerated dough",60.71,2.1,35.71,28,"1 serving",,
"PILLSBURY, Crusty French Loaf, refrigerated dough",46.15,1.7,3.85,62,"1 serving",,
"PILLSBURY, Traditional Fudge Brownie Mix, dry",78.3,,49.6,30,"1 serving",,
"PILLSBURY GRANDS, Buttermilk Biscuits, refrigerated dough",41.38,1.2,6.9,61,"1 serving",,
"PILLSBURY Golden Layer Buttermilk Biscuits, Artificial Flavor, refrigerated dough",41.18,1.2,5.88,34,"1 serving",,
"PILLSBURY, Cinnamon Rolls with Icing, refrigerated dough",52.27,1.1,22.73,44,"1 serving",,
"KRAFT FOODS, SHAKE 'N' BAKE ORIGINAL RECIPE, Coating for Pork, dry",79.8,,,28,"1 serving",,
"GEORGE WESTON BAKERIES, Thomas English Muffins",46,,,57,"1 serving",,
"HEINZ, WEIGHT WATCHER, Chocolate Eclair, frozen",40.3,2.1,16.8,59,"1 eclair, frozen",,
"INTERSTATE BRANDS CORP, WONDER Hamburger Rolls",50.84,2.6,11.06,43,"1 serving",,
"GENERAL MILLS, BETTY CROCKER SUPERMOIST Yellow Cake Mix, dry",81.3,,43.9,43,"1 serving",,
"NABISCO, NABISCO SNACKWELL'S Fat Free Devil's Food Cookie Cakes",74.25,1.6,43.38,16,"1 serving",,
"Crackers, cheese, sandwich-type with cheese filling",58.76,1.9,12.33,39,"6 cracker,  1 cracker = 6.5g",6.5,"1 sandwich"
"USDA Commodity, Bakery, Flour Mix",62.53,7.1,,,,,
"USDA Commodity, Bakery, Flour Mix Low-fat",70.59,3.5,,,,,
"Waffles, buttermilk, frozen, ready-to-heat",41.05,2.2,4.3,39,"1 waffle, square",38,"1 waffle, round"
"Waffle, buttermilk, frozen, ready-to-heat, toasted",48.39,2.6,4.41,28,"1 oz",33,"1 waffle, round (4"" dia)"
"Waffle, buttermilk, frozen, ready-to-heat, microwaved",44.16,2.4,4.5,35,"1 waffle",,
"Waffle, plain, frozen, ready-to-heat, microwave",45.41,2.4,5.04,32,"1 waffle, round (4""dia)",,
"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",43.33,2.5,7.06,28.35,"1 oz",38,"1 pancake"
"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",70.81,0.7,35.52,55,"1 pastry",28.35,"1 oz"
"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",72.7,1,28.99,51,"1 pastry",,
"Muffin, blueberry, commercially prepared, low-fat",50.05,4.2,27.05,71,"1 muffin,  small",28.35,"1 oz"
"Pie Crust, Cookie-type, Graham Cracker, Ready Crust",64.3,1.9,18.13,183,"1 crust",28.35,"1 oz"
"Pie Crust, Cookie-type, Chocolate, Ready Crust",64.48,2.7,26.31,182,"1 crust",,
"Pie, Dutch Apple, Commercially Prepared",44.54,1.6,22.02,131,".125 pie,  1 pie (1/8 of 9"" pie)",137,"1 slice"
"Pie crust, deep dish, frozen, unbaked, made with enriched flour",46.79,1.4,,225,"1 pie crust,  (average weight)",,
"Pie crust, refrigerated, regular, baked",58.52,1.4,,198,"1 pie crust",,
"Pie crust, deep dish, frozen, baked, made with enriched flour",52.47,2.3,,202,"1 pie crust,  (average weight)",,
"Pie crust, refrigerated, regular, unbaked",51.11,1.8,,229,"1 pie crust,  (average weight)",,
"Crackers, whole-wheat, reduced fat",75.52,10.9,1.22,29,"1 serving",4.2,"1 cracker"
"Crackers, wheat, reduced fat",71.52,3.4,15.01,29,"1 serving",1.8,"1 cracker"
"Waffles, chocolate chip, frozen, ready-to-heat",41.48,1.4,12.86,70,"2 waffles, round",,
"Tostada shells, corn",64.43,5.8,,12.3,"1 piece",37,"3 pieces,  (mean serving weight, aggregated over brands)"
"Bread, salvadoran sweet cheese (quesadilla salvadorena)",47.84,0.7,24.9,55,"1 serving,  (approximate serving size)",399,"1 cake, square (average weight of whole item)"
"Bread, pound cake type, pan de torta salvadoran",51.29,1.7,18.1,55,"1 serving",622,"1 cake, square"
"Bread, pan dulce, sweet yeast bread",56.38,2.3,12.5,63,"1 slice,  (average weight of 1 slice)",,
"Keikitos (muffins), Latino bakery item",53.16,1.2,25.81,42,"1 piece",,
"Cake, pound, BIMBO Bakeries USA, Panque Casero, home baked style",48.94,1,28.77,39,"1 slice",311,"1 loaf"
"Pan Dulce, LA RICURA, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",66.28,1.2,21.86,42,"1 piece,  (1 serving)",,
"Pastry, Pastelitos de Guava (guava pastries)",47.76,2.2,17,86,"1 piece",,
"Crackers, snack, GOYA CRACKERS",64.35,3.8,2.35,30,"1 serving,  (1 NLEA serving - about 4 crackers)",12.7,"1 cracker"
"Crackers, cream, GAMESA SABROSAS",64.55,2.4,9.37,31,"11 crackers,  (1 NLEA serving)",3.1,"1 cracker"
"Crackers, cream, LA MODERNA RIKIS CREAM CRACKERS",64.88,2.4,10.41,32,"10 crackers,  (1 NLEA serving)",3.1,"1 cracker"
"Garlic bread, frozen",41.72,2.4,3.69,43,"1 slice, presliced",59,"1 slice"
"Cinnamon buns, frosted (includes honey buns)",49.59,1.3,25.42,65,"1 bun",,
"Crackers, cheese, reduced fat",68.19,3.3,0,30,"1 serving",,
"Crackers, saltines, whole wheat (includes multi-grain)",68.25,0,0,14,"1 serving",,
"Bread, wheat, white wheat",43.91,9.2,5,28,"1 slice",,
"Bagel, wheat",48.89,4.1,6.12,98,"1 bagel",,
"Cream puff, eclair, custard or cream filled, iced",37.43,0.9,22.05,113,"4 oz",,
"Tortillas, ready-to-bake or -fry, flour, shelf stable",49.27,2.4,2.66,49,"1 tortilla",484,"1 package"
"Bread, potato",47.07,6.3,12.5,32,"1 slice",,
"Bread, cheese",44.83,2.1,2.08,48,"1 slice",,
"Focaccia, Italian flatbread, plain",35.82,1.8,1.75,57,"1 piece",,
"Kashi TLC Crackers Honey Sesame",72.2,5.8,16.1,30,"15 cracker",,
"Kashi TLC Crackers Original 7 Grain",70,6.1,11.1,30,"15 cracker",,
"Kashi TLC Crackers Country Cheddar",68,2.5,3.7,30,"18 cracker",,
"Kashi TLC Crackers Asiago Cheese",68.5,5.7,6.7,31,"15 cracker",,
"Kashi Blueberry Waffle",34.6,9,4.6,72,"2 pieces",,
"Kashi H2H Woven Wheat Cracker Original",73.4,12.2,0.4,30,"7 cracker",,
"Kashi Original Waffle",35.4,9.3,4.2,72,"2 pieces",,
"Kashi TLC Crackers Fire Roasted Vegetable",70.1,6.1,7.8,30,"15 cracker",,
"Kashi H2H Woven Wheat Cracker Roasted Garlic",73.2,12.2,0.6,30,"7 cracker",,
"Snacks, beef jerky, chopped and formed",11,1.8,9,28.35,"1 oz",20,"1 piece,  large"
"Snacks, corn-based, extruded, chips, plain",63.01,5.3,1.16,28.35,"1 oz",198,"1 bag,  (7 oz)"
"Snacks, corn-based, extruded, chips, barbecue-flavor",56.2,5.2,,28.35,"1 oz",198,"1 bag,  (7 oz)"
"Snacks, corn-based, extruded, cones, plain",62.9,1.1,,28.35,"1 oz",,
"Snacks, corn-based, extruded, cones, nacho-flavor",57.3,1,,28.35,"1 oz",,
"Snacks, corn-based, extruded, onion-flavor",65.1,3.9,4.83,28.35,"1 oz",57,"2 oz"
"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",52.38,1.9,2.87,28.35,"1 oz",28,"32 pieces"
"Snacks, KRAFT, CORNNUTS, plain",71.86,6.9,0.61,28.35,"1 oz",57,"2 oz"
"Snacks, crisped rice bar, chocolate chip",73,2.2,,28,"1 bar,  (1 oz)",,
"Snacks, fruit leather, pieces",82.82,0,57.58,28.35,"1 oz",27,"1 package"
"Snacks, fruit leather, rolls",85.8,0,49.16,21,"1 large",14,"1 small"
"Snacks, granola bars, hard, plain",64.4,5.3,28.57,21,"1 bar",28,"1 bar,  (1 oz)"
"Snacks, granola bars, hard, almond",62,4.8,,28.35,"1 oz",24,"1 bar"
"Snacks, granola bars, hard, chocolate chip",72.1,4.4,,28.35,"1 oz",24,"1 bar"
"Snacks, granola bars, hard, peanut",63.7,4.3,33.96,28.35,"1 oz",,
"Snacks, granola bars, soft, uncoated, plain",67.3,4.6,,28,"1 bar,  (1 oz)",,
"Snacks, granola bars, soft, uncoated, peanut butter",64.4,4.3,,28,"1 bar,  (1 oz)",,
"Snacks, granola bars, soft, uncoated, raisin",66.4,4.2,,43,"1 bar,  (1.5 oz)",28,"1 bar,  (1 oz)"
"Snacks, granola bars, oats, fruits and nut",77.42,5.3,43.5,28.35,"1 oz",,
"Snacks, granola bars, soft, coated, milk chocolate coating, chocolate chip",63.8,3.4,,35,"1 bar,  (1.25 oz)",28,"1 bar,  (1 oz)"
"Snacks, granola bars, soft, coated, milk chocolate coating, peanut butter",53.4,2.8,23.74,28.35,"1 oz",37,"1 bar"
"Snacks, granola bars, soft, uncoated, peanut butter and chocolate chip",62.2,4.2,,28,"1 bar,  (1 oz)",,
"Snacks, oriental mix, rice-based",51.62,13.2,3,28.35,"1 oz",57,"2 oz"
"Snacks, GENERAL MILLS, CHEX MIX, traditional flavor",74.77,3.9,4.85,28.35,"1 oz",47,"1 cup"
"Snacks, popcorn, air-popped",77.9,14.5,0.87,8,"1 cup",28.35,"1 oz"
"Snacks, popcorn, oil-popped, microwave, regular flavor",45.06,8.1,0.46,11,"1 cup",28.35,"1 oz"
"Snacks, popcorn, cakes",80.1,2.9,0.72,10,"1 cake",20,"2 cakes"
"Snacks, popcorn, caramel-coated, with peanuts",80.7,3.8,45.36,28.35,"1 oz,  (approx 2/3 cup)",57,"2 oz"
"Snacks, popcorn, caramel-coated, without peanuts",79.1,5.2,53.19,28.35,"1 oz",,
"Snacks, popcorn, cheese-flavor",51.6,9.9,,11,"1 cup",28.35,"1 oz"
"Snacks, pork skins, plain",0,0,0,28.35,"1 oz",14.2,".5 oz"
"Snacks, potato chips, barbecue-flavor",52.8,4.4,7.05,28.35,"1 oz",198,"1 bag,  (7 oz)"
"Snacks, potato chips, sour-cream-and-onion-flavor",51.5,5.2,,28.35,"1 oz",198,"1 bag,  (7 oz)"
"Snacks, potato chips, made from dried potatoes, reduced fat",64.9,3.2,0.63,28.35,"1 oz",170,"1 can,  (6 oz)"
"Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor",51.3,1.2,,28.35,"1 oz",198,"1 can,  (6.75 oz)"
"Snacks, pretzels, hard, plain, salted",79.76,3,2.76,28.35,"1 oz",60,"10 twists"
"Snacks, pretzels, hard, confectioner's coating, chocolate-flavor",70.9,,,28.35,"1 oz",11,"1 pretzel"
"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",67.37,,,28.35,"1 oz",30,"10 pieces"
"Snacks, pretzels, hard, whole-wheat",81.2,7.7,,28.35,"1 oz",57,"2 oz"
"Snacks, rice cakes, brown rice, plain",81.5,4.2,0.88,9,"1 cake",18,"2 cakes"
"Snacks, rice cakes, brown rice, buckwheat",80.1,3.8,,9,"1 cake",18,"2 cakes"
"Snacks, rice cakes, brown rice, sesame seed",81.5,5.4,,9,"1 cake",18,"2 cakes"
"Snacks, tortilla chips, plain, white corn",65.56,5.3,1,28.35,"1 oz",213,"1 bag"
"Snacks, tortilla chips, nacho cheese",61.74,4.6,3.79,28.35,"1 oz",,
"Snacks, tortilla chips, ranch-flavor",62.74,4,3.03,28.35,"1 oz",198,"1 bag (7 oz)"
"Snacks, trail mix, regular",44.9,,,150,"1 cup",28.35,"1 oz"
"Snacks, trail mix, tropical",65.6,,,140,"1 cup",28.35,"1 oz"
"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",44.9,,,146,"1 cup",28.35,"1 oz"
"Snacks, tortilla chips, taco-flavor",63.1,5.3,,28.35,"1 oz",227,"1 bag,  (8 oz)"
"Candies, TOOTSIE ROLL, chocolate-flavor roll",87.73,0.1,56.32,40,"1 serving, 6 pieces",6.6,"1 piece"
"Candies, ALMOND JOY Candy Bar",59.51,5,48.34,49,"1 package, 1.76 oz",19,"1 bar, snack size"
"Candies, TWIZZLERS CHERRY BITES",79.38,0.1,,40,"18 pieces",,
"Candies, NESTLE, BIT-O'-HONEY Candy Chews",80,0.2,48,40,"1 serving, 6 pieces",,
"Candies, NESTLE, BUTTERFINGER Bar",72.9,2,45.9,60,"1 serving, 2.1 oz bar",18,"1 serving, 1 fun size bar 0.65 oz"
"Candies, butterscotch",90.4,0,80.46,28.35,"1 oz",16,"3 pieces"
"Candies, carob, unsweetened",56.29,3.8,34.11,28.35,"1 oz",87,"1 bar,  (3 oz)"
"Candies, caramels",77,0,65.5,71,"1 package,  (2.5 oz)",10.1,"1 piece"
"Candies, CARAMELLO Candy Bar",63.81,1.2,56.92,35,"1 bar, 1.25 oz",45,"1 bar, 1.6 oz"
"Candies, caramels, chocolate-flavor roll",87.73,0.1,56.32,,,,
"Baking chocolate, unsweetened, liquid",36.2,18.1,0,28.35,"1 oz",,
"Baking chocolate, unsweetened, squares",29.84,16.6,0.91,29,"1 square",132,"1 cup, grated"
"Candies, confectioner's coating, yogurt",63.94,0,62.36,170,"1 cup, chips",,
"Candies, semisweet chocolate",63.9,5.9,54.5,168,"1 cup, chips (6 oz package)",182,"1 cup, large chips"
"Candies, sweet chocolate",60.4,5.5,51.48,28.35,"1 oz",41,"1 bar,  (1.45 oz)"
"Candies, sweet chocolate coated fondant",80.4,2.1,71.42,43,"1 patty,  large",11,"1 patty,  small"
"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",46.91,4.4,37.13,41,"13 pieces",,
"Candies, confectioner's coating, butterscotch",67.1,0,67.1,170,"1 cup, chips",28.35,"1 oz"
"Candies, confectioner's coating, peanut butter",46.88,5,38.3,168,"1 cup, chips",28.35,"1 oz"
"Candies, white chocolate",59.24,0.2,59,170,"1 cup, chips",85,"1 bar,  (3 oz)"
"Ice creams, vanilla, light",29.46,0.3,22.12,76,"1 serving,  1/2 cup",,
"Ice creams, vanilla, rich",22.29,0,20.65,107,".5 cup",,
"Ice creams, french vanilla, soft-serve",22.2,0.7,21.16,86,".5 cup,  (4 fl oz)",,
"Candies, YORK Peppermint Pattie",80.99,2,63.78,43,"1 patty, 1.5 oz",,
"Candies, TWIZZLERS NIBS CHERRY BITS",79.37,0.6,51.35,40,"27 pieces",,
"Candies, SYMPHONY Milk Chocolate Bar",58.01,1.7,53.96,42,"1 bar, 1.5 oz",68,"1 bar, 2.4 oz"
"Desserts, flan, caramel custard, prepared-from-recipe",22.78,0,23.15,153,".5 cup",1531,"1 recipe,  yield"
"Ice creams, vanilla",23.6,0.7,21.22,66,"1 serving, 1/2 cup",,
"Ice creams, vanilla, light, soft-serve",21.8,0,18.69,88,"1 serving,  1/2 cup",,
"Sherbet, orange",30.4,1.3,24.32,74,".5 cup,  (4 fl oz)",66,"1 bar,  (2.75 fl oz)"
"Candies, 5TH AVENUE Candy Bar",62.68,3.1,47.19,56,"1 bar,  2 oz",16,"1 bar,  snack size"
"Candies, fondant, prepared-from-recipe",93.18,0,88.9,28.35,"1 oz",,
"Candies, fudge, chocolate, prepared-from-recipe",76.44,1.7,73.12,17,"1 piece",,
"Candies, fudge, chocolate, with nuts, prepared-from-recipe",67.93,2.5,63.37,,,,
"Candies, fudge, peanut butter, prepared-from-recipe",77.75,0.7,73.36,16,"1 piece",,
"Candies, fudge, vanilla, prepared-from-recipe",82.15,0,79.77,28.35,"1 oz",,
"Candies, fudge, vanilla with nuts",74.61,0.9,71,28.35,"1 oz",,
"Candies, NESTLE, GOOBERS Chocolate Covered Peanuts",53,9.7,43,39,"1 package, 1.375 oz",41,"1 serving, 0.25 cup"
